"Região","UF","IBGE","Município","População*","Domicílios com a TRIA aplicada","Domicílios em risco de insegurança alimentar","% Domicílios em risco de insegurança alimentar","Pessoas em domicílios em risco de insegurança alimentar","Domicílios em risco de insegurança alimentar com pessoas com deficiência","% de domicílios em risco de insegurança alimentar com pessoas com deficiência","Domicílios em risco de insegurança alimentar com pessoas em situação de rua","% de domicílios em risco de insegurança alimentar com pessoas em situação de rua","Domicílios em risco de insegurança alimentar com pessoas de povo ou comunidade tradicional","% de domicílios em risco de insegurança alimentar com pessoas de povo ou comunidade tradicional","Domicílios em risco de insegurança alimentar com pessoas menores de 18 anos","% de domicílios em risco de insegurança alimentar com pessoas menores de 18 anos","Domicílios em risco de insegurança alimentar com RF respondente do sexo feminino","% de domicílios em risco de insegurança alimentar com RF respondente do sexo feminino","Domicílios em risco de insegurança alimentar com RF respondente do sexo masculino","% de domicílios em risco de insegurança alimentar com RF respondente do sexo masculino","Domicílios em risco de insegurança alimentar com RF respondente autodeclarado pardo","% de domicílios com RF respondente autodeclarado pardo","Domicílios em risco de insegurança alimentar com RF respondente autodeclarado branco","% de domicílios com RF respondente autodeclarado branco","Domicílios em risco de insegurança alimentar com RF respondente autodeclarado amarelo","% de domicílios com RF respondente autodeclarado amarelo","Domicílios em risco de insegurança alimentar com RF respondente autodeclarado preto","% de domicílios com RF respondente autodeclarado preto","Domicílios em risco de insegurança alimentar com RF respondente autodeclarado indígena","% de domicílios com RF respondente autodeclarado indígena","Competência"
"NORTE","AM","130360","SANTA ISABEL DO RIO NEGRO","13947","2342","1224","52.3","5974","135","11","0","0","1015","82.9","931","76.1","629","56.7","481","43.3","48","4.3","15","1.4","0","0","2","0.2","1045","94.1","nov/2023 a abr/2026"
"NORTE","AM","130370","SANTO ANTONIO DO ICA","30679","3432","402","11.7","1978","29","7.2","3","0.7","188","46.8","330","82.1","136","43.2","179","56.8","120","38.1","2","0.6","0","0","0","0","193","61.3","nov/2023 a abr/2026"
"NORTE","AM","130380","SAO GABRIEL DA CACHOEIRA","57396","5038","312","6.2","1284","25","8","0","0","211","67.6","235","75.3","202","74.3","70","25.7","25","9.2","5","1.8","0","0","0","0","242","89","nov/2023 a abr/2026"
"NORTE","AM","130390","SAO PAULO DE OLIVENCA","35442","7385","407","5.5","1540","31","7.6","0","0","33","8.1","278","68.3","204","58.1","147","41.9","144","41","5","1.4","0","0","0","0","202","57.5","nov/2023 a abr/2026"
"NORTE","AM","130395","SAO SEBASTIAO DO UATUMA","12338","1686","300","17.8","1285","31","10.3","0","0","28","9.3","221","73.7","189","73.5","68","26.5","247","96.1","6","2.3","2","0.8","0","0","2","0.8","nov/2023 a abr/2026"
"NORTE","AM","130400","SILVES","12619","2724","1078","39.6","4001","154","14.3","0","0","26","2.4","708","65.7","657","67.9","310","32.1","926","95.8","14","1.4","0","0","5","0.5","22","2.3","nov/2023 a abr/2026"
"NORTE","AM","130406","TABATINGA","73348","13485","742","5.5","3227","61","8.2","0","0","30","4","514","69.3","425","69.2","189","30.8","488","79.5","28","4.6","2","0.3","3","0.5","94","15.3","nov/2023 a abr/2026"
"NORTE","AM","130410","TAPAUA","20728","3085","197","6.4","825","15","7.6","0","0","3","1.5","143","72.6","91","54.2","77","45.8","139","82.7","10","6","0","0","3","1.8","16","9.5","nov/2023 a abr/2026"
"NORTE","AM","130420","TEFE","80137","20626","5515","26.7","27384","722","13.1","6","0.1","157","2.8","4191","76","2623","57.2","1960","42.8","4358","95.1","24","0.5","13","0.3","22","0.5","167","3.6","nov/2023 a abr/2026"
"NORTE","AM","130423","TONANTINS","20257","2891","744","25.7","3146","54","7.3","0","0","19","2.6","577","77.6","332","51.8","309","48.2","445","69.4","7","1.1","0","0","23","3.6","166","25.9","nov/2023 a abr/2026"
"NORTE","AM","130426","UARINI","15640","3218","164","5.1","756","14","8.5","1","0.6","6","3.7","131","79.9","79","55.6","63","44.4","122","85.9","2","1.4","0","0","1","0.7","17","12","nov/2023 a abr/2026"
"NORTE","AM","130430","URUCARA","19617","3474","603","17.4","2252","81","13.4","0","0","92","15.3","390","64.7","330","63","194","37","496","94.7","17","3.2","0","0","9","1.7","2","0.4","nov/2023 a abr/2026"
"NORTE","AM","130440","URUCURITUBA","25965","3761","567","15.1","2248","53","9.3","0","0","46","8.1","372","65.6","272","54.9","223","45.1","492","99.4","3","0.6","0","0","0","0","0","0","nov/2023 a abr/2026"
"NORTE","AP","160010","AMAPA","8440","2021","366","18.1","1466","59","16.1","1","0.3","84","23","251","68.6","228","71","93","29","242","75.4","31","9.7","3","0.9","45","14","0","0","nov/2023 a abr/2026"
"NORTE","AP","160020","CALCOENE","11461","2420","296","12.2","1187","36","12.2","0","0","27","9.1","196","66.2","190","70.1","81","29.9","230","84.9","18","6.6","0","0","22","8.1","1","0.4","nov/2023 a abr/2026"
"NORTE","AP","160021","CUTIAS","4723","888","360","40.5","1397","65","18.1","0","0","8","2.2","258","71.7","216","66.5","109","33.5","289","88.9","25","7.7","1","0.3","10","3.1","0","0","nov/2023 a abr/2026"
"NORTE","AP","160023","FERREIRA GOMES","7184","1157","165","14.3","712","39","23.6","0","0","4","2.4","114","69.1","116","84.7","21","15.3","117","85.4","13","9.5","0","0","7","5.1","0","0","nov/2023 a abr/2026"
"NORTE","AP","160025","ITAUBAL","6097","1210","352","29.1","1424","38","10.8","0","0","12","3.4","249","70.7","199","63.4","115","36.6","211","67.2","49","15.6","1","0.3","53","16.9","0","0","nov/2023 a abr/2026"
"NORTE","AP","160027","LARANJAL DO JARI","37872","8270","2372","28.7","8528","385","16.2","0","0","40","1.7","1466","61.8","1450","68.2","676","31.8","1785","84","176","8.3","12","0.6","154","7.2","0","0","nov/2023 a abr/2026"
"NORTE","AP","160030","MACAPA","489676","44067","7078","16.1","26220","928","13.1","8","0.1","174","2.5","4306","60.8","4558","73.4","1650","26.6","4762","76.7","564","9.1","183","2.9","690","11.1","11","0.2","nov/2023 a abr/2026"
"NORTE","AP","160040","MAZAGAO","23773","3005","624","20.8","2430","97","15.5","1","0.2","137","22","441","70.7","403","73.1","148","26.9","317","57.5","121","22","8","1.5","105","19.1","0","0","nov/2023 a abr/2026"
"NORTE","AP","160050","OIAPOQUE","30786","2313","151","6.5","636","34","22.5","0","0","15","9.9","100","66.2","86","71.7","34","28.3","82","68.3","15","12.5","2","1.7","15","12.5","6","5","nov/2023 a abr/2026"
"NORTE","AP","160015","PEDRA BRANCA DO AMAPARI","13888","3019","1249","41.4","4436","162","13","0","0","14","1.1","812","65","778","67.9","368","32.1","890","77.7","135","11.8","17","1.5","103","9","1","0.1","nov/2023 a abr/2026"
"NORTE","AP","160053","PORTO GRANDE","19048","3114","610","19.6","2082","100","16.4","1","0.2","10","1.6","367","60.2","377","65.8","196","34.2","469","81.8","65","11.3","1","0.2","38","6.6","0","0","nov/2023 a abr/2026"
"NORTE","AP","160055","PRACUUBA","4048","1139","345","30.3","1256","53","15.4","0","0","13","3.8","242","70.1","112","38.4","180","61.6","250","85.6","10","3.4","0","0","32","11","0","0","nov/2023 a abr/2026"
"NORTE","AP","160060","SANTANA","118803","17748","4186","23.6","15560","577","13.8","0","0","61","1.5","2465","58.9","2445","65.1","1309","34.9","2994","79.8","476","12.7","80","2.1","203","5.4","1","0","nov/2023 a abr/2026"
"NORTE","AP","160005","SERRA DO NAVIO","5003","1347","211","15.7","822","31","14.7","0","0","0","0","149","70.6","161","85.6","27","14.4","161","85.6","21","11.2","0","0","7","3.7","0","0","nov/2023 a abr/2026"
"NORTE","AP","160070","TARTARUGALZINHO","13816","2775","333","12","1475","48","14.4","0","0","20","6","230","69.1","249","79.8","63","20.2","247","79.2","28","9","11","3.5","25","8","1","0.3","nov/2023 a abr/2026"
